Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from hydro (TWh),Electricity from other renewables (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh)
French Polynesia,PYF,2016,0,0,0.184004,0,0.0329,0.371,0.0001,0
French Polynesia,PYF,2017,0,0,0.176388,0,0.0356,0.375,0.0001,0
French Polynesia,PYF,2018,0,0,0.164943,0,0.0375,0.382,0.0001,0
French Polynesia,PYF,2019,0,0,0.18,0,0.04,0.382333333333333,0.0001,0
Gabon,GAB,2000,0,0.42891555251539,0.795,0.007,0,0.0457844474846091,0,0
Gabon,GAB,2001,0,0.423819526148871,0.869,0.007,0,0.0452404738511286,0,0
Gabon,GAB,2002,0,0.458642372986754,0.914,0.007,0,0.0489576270132454,0,0
Gabon,GAB,2003,0,0.512150649835209,0.891,0.007,0,0.0546693501647907,0,0
Gabon,GAB,2004,0,0.5359321062123,0.884,0.007,0,0.0572078937876997,0,0
Gabon,GAB,2005,0,0.63429264349232,0.804,0.007,0,0.0677073565076798,0,0
Gabon,GAB,2006,0,0.601764815620919,0.936,0.007,0,0.0642351843790809,0,0
Gabon,GAB,2007,0,0.795124681300914,0.793,0.007,0,0.0848753186990858,0,0
Gabon,GAB,2008,0,0.799642435171942,0.885,0.008,0,0.0853575648280579,0,0
Gabon,GAB,2009,0,0.774343013494185,0.935,0.009,0,0.0826569865058143,0,0
Gabon,GAB,2010,0,0.865475144580561,0.898,0.009,0,0.0923848554194391,0,0
Gabon,GAB,2011,0,1.01241057148187,0.832,0.01,0,0.108069428518126,0,0
Gabon,GAB,2012,0,1.05657613332504,0.899,0.01,0.003,0.112783866674958,0,0
Gabon,GAB,2013,0,0.979286400099496,0.927,0.01,0.002,0.104533599900503,0,0
Gabon,GAB,2014,0,1.01241057148187,0.786,0.01,0.002,0.108069428518126,0,0
Gabon,GAB,2015,0,1.01665726012063,0.909,0.01,0.002,0.10852273987936,0,0
Gabon,GAB,2016,0,1.16529136247745,0.943,0.011,0.002,0.124388637522542,0,0
Gabon,GAB,2017,0,1.13386586655058,0.91971,0.011,0.002,0.121034133449412,0,0
Gabon,GAB,2018,0,1.14235924382812,0.89199,0.011,0.002,0.121940756171879,0,0
Gabon,GAB,2019,0,1.18425990506394,0.886319999999999,0.0113333333333333,0.002,0.126413428269386,0,0
Gambia,GMB,2000,0,0,0,0,0,0.1105,0,0
Gambia,GMB,2001,0,0,0,0,0,0.127,0,0
Gambia,GMB,2002,0,0,0,0,0,0.142,0,0
Gambia,GMB,2003,0,0,0,0,0,0.158,0,0
Gambia,GMB,2004,0,0,0,0,0,0.174,0,0
Gambia,GMB,2005,0,0,0,0,0.001,0.191,0,0
Gambia,GMB,2006,0,0,0,0,0.001,0.203,0,0
Gambia,GMB,2007,0,0,0,0,0.002,0.215,0,0
Gambia,GMB,2008,0,0,0,0,0.002,0.227,0,0
Gambia,GMB,2009,0,0,0,0,0.003,0.227,0.0001,0
Gambia,GMB,2010,0,0,0,0,0.003,0.23,0.0003,0
Gambia,GMB,2011,0,0,0,0,0.003,0.241,0.0006,0
Gambia,GMB,2012,0,0,0,0,0.003,0.251,0.0001,0
Gambia,GMB,2013,0,0,0,0,0.003,0.245,0.0001,0
Gambia,GMB,2014,0,0,0,0,0.003,0.264,0.0001,0
Gambia,GMB,2015,0,0,0,0,0.003,0.279,0.0001,0
Gambia,GMB,2016,0,0,0,0,0.003,0.295,0.0001,0
Gambia,GMB,2017,0,0,0,0,0.003,0.303,0.0001,0
Gambia,GMB,2018,0,0,0,0,0.003,0.31,0.0001,0
Gambia,GMB,2019,0,0,0,0,0.003,0.320333333333333,0.0001,0
Georgia,GEO,2000,0,1.47016,5.801,0,0,0,0,0
Georgia,GEO,2001,0,1.3113,5.487,0,0,0,0,0
Georgia,GEO,2002,0,0.4606,6.699,0,0,0,0,0
Georgia,GEO,2003,0,0.59596,6.461,0,0,0,0,0
Georgia,GEO,2004,0,0.8225,5.989,0,0,0,0,0
Georgia,GEO,2005,0,0.96914,6.174,0,0,0,0,0
Georgia,GEO,2006,0,1.85368,5.262,0,0,0,0,0
Georgia,GEO,2007,0,1.42316,6.75,0,0,0,0,0
Georgia,GEO,2008,0,1.21354,7.09,0,0,0,0,0
Georgia,GEO,2009,0,1.07724,7.338,0,0,0,0,0
Georgia,GEO,2010,0,0.71158,9.273,0,0,0,0,0
Georgia,GEO,2011,0,2.16576,7.811,0,0,0,0,0
Georgia,GEO,2012,0,2.32368,7.151,0,0,0,0,0
Georgia,GEO,2013,0,1.68072,8.188,0,0,0,0,0
Georgia,GEO,2014,0,1.91384,8.252,0,0,0,0,0
Georgia,GEO,2015,0,2.23626,8.369,0,0,0,0,0
Georgia,GEO,2016,0,2.10184,9.236,0,0,0,0.009,0
Georgia,GEO,2017,0,2.09902,9.118,0,0,0,0.088,0
Georgia,GEO,2018,0,1.9881,9.85,0,0,0,0.084,0
Georgia,GEO,2019,0,2.68088,8.84268,0,0,0,0.085,0
Germany,DEU,1985,312.88,27.985,17.4006496,1.6440297380000002,0,9.595,0,138.641
Germany,DEU,1986,315.312,29.811,18.5719818,1.5955695559999998,0,13.642999999999999,0.001,130.489
Germany,DEU,1987,308.47900000000004,32.955999999999996,20.34297,1.445849294,0,13.811,0.002,141.725
Germany,DEU,1988,310.385,33.141,20.0793908,1.637881804,0,11.794,0.008,156.82
Germany,DEU,1989,313.10400000000004,38.575,18.243727800000002,1.749267893,0,10.437000000000001,0.026000000000000002,161.671
Germany,DEU,1990,311.7,35.9,17.335,1.435,0.001,10.8,0.071,152.5
Germany,DEU,1991,308.1,36.3,15.85,1.4709999999999999,0.001,14.8,0.1,147.4
Germany,DEU,1992,296.4,33,18.635,1.558,0.004,13.2,0.275,158.8
Germany,DEU,1993,293.7,32.8,18.96,1.635,0.003,10.1,0.6,153.5
Germany,DEU,1994,290.7,36.1,20.195,1.875,0.006999999999999999,10.1,0.909,151.2
Germany,DEU,1995,289.7,41.1,21.555999999999997,2.01,0.006999999999999999,9.1,1.5,154.1
Germany,DEU,1996,296.975,45.56,18.817999999999998,2.0980000000000003,0.012,8.162,2.032,161.613
Germany,DEU,1997,284.823,48.1,18.952,2.273,0.018000000000000002,7.4,2.966,170.328
Germany,DEU,1998,292.802,50.743,19.002,3.2560000000000002,0.035,6.7,4.489,161.6
Germany,DEU,1999,279.068,51.8,20.686,3.585,0.03,6.3,5.528,170.00400000000002
Germany,DEU,2000,291.4,49.2,24.9,3.4,0.04,23.9,9.5,169.6
Germany,DEU,2001,293.2,55.5,23.2,5.19999999999999,0.1,23,10.5,171.3
Germany,DEU,2002,292.6,56.3,23.7,6.4,0.2,22.1,15.8,164.8
Germany,DEU,2003,304.7,62.9,17.7,8.9,0.3,25.3,19.2,165.1
Germany,DEU,2004,298.8,63,20.1,10.7,0.6,25.5,26.1,167.1
Germany,DEU,2005,288.2,72.7,19.6,14.7,1.3,29.1,27.9,163
Germany,DEU,2006,289,75.3,20,18.9,2.2,29.4,31.4,167.4
Germany,DEU,2007,297.1,78.1,21.2,24.6,3.1,29.4,40.5,140.5
Germany,DEU,2008,275.2,89.1,20.4,28,4.4,28.2,41.4,148.8
Germany,DEU,2009,253.5,80.9,19,30.8,6.6,25.7,39.538,134.9
Germany,DEU,2010,262.9,89.3,21,33.9,11.7,28.8,38.6,140.6
Germany,DEU,2011,262.5,86.1,17.7,36.9,19.6,26.8,49.9,108
Germany,DEU,2012,277.1,76.4,21.8,43.3,26.4,27,51.6,99.5
Germany,DEU,2013,288.2,67.5,23,45.6,31,27.5999999999999,52.6999999999999,97.3
Germany,DEU,2014,274.4,61.1,19.6,48.4,36.1,26.8,58.5,97.1
Germany,DEU,2015,272.2,62,19,50.5,38.7,27.5999999999999,80.6,91.8
Germany,DEU,2016,261.7,81.3,20.5,51.1,38.1,27.5,80,84.6
Germany,DEU,2017,241.3,86.7,20.2,51.2,39.4,27.1,105.7,76.3
Germany,DEU,2018,228.2,82.5,18,51.1,45.8,25.8,110,76
Germany,DEU,2019,171.5,90.5,19.7,50.399999999999906,46.4,24.4,125.9,75.1
Germany,DEU,2020,134.2,91.6,18.7,50.5,51,22.5,134.5,64.3
Ghana,GHA,2000,0,0.57622,6.544,0.014,0,0,0,0
Ghana,GHA,2001,0,1.17594,6.543,0.014,0,0,0,0
Ghana,GHA,2002,0,2.10748,4.986,0.014,0,0,0,0
Ghana,GHA,2003,0,1.8659,3.846,0.014,0,0,0,0
Ghana,GHA,2004,0,0.63638,5.228,0.014,0,0,0,0
Ghana,GHA,2005,0,1.08946,5.573,0.014,0,0,0,0
Ghana,GHA,2006,0,2.6414,5.563,0.01,0,0,0,0
Ghana,GHA,2007,0,3.05594,3.69,0.01,0,0,0,0
Ghana,GHA,2008,0,2.00032,6.133,0.016,0,0,0,0
Ghana,GHA,2009,0,1.956,6.808,0.016,0,0,0,0
Ghana,GHA,2010,0,2.98074,6.926,0.016,0,0,0,0
Ghana,GHA,2011,0,3.42066,7.485,0.016,0,0,0,0
Ghana,GHA,2012,0,3.71582,7.99,0.016,0,0,0,0
Ghana,GHA,2013,0,4.3569,8.151,0.016,0.003,0,0,0
Ghana,GHA,2014,0,4.29768,8.303,0.019,0.004,0,0,0
Ghana,GHA,2015,0,5.30442,5.787,0.019,0.003,0,0,0
Ghana,GHA,2016,0,4.07114,5.505,0.019,0.027,0,0,0
Ghana,GHA,2017,0,5.27998,5.56,0.017008,0.028,0,0,0
Ghana,GHA,2018,0,5.83928,5.95683,0.017257,0.033,0,0,0
Ghana,GHA,2019,0,6.01756666666666,6.01344,0.016676,0.033,0,0,0
Gibraltar,GIB,2000,0,0,0,0,0,0.1175,0,0
Gibraltar,GIB,2001,0,0,0,0,0,0.11844,0,0
Gibraltar,GIB,2002,0,0,0,0,0,0.12126,0,0
Gibraltar,GIB,2003,0,0,0,0,0,0.12596,0,0
Gibraltar,GIB,2004,0,0,0,0,0,0.12784,0,0
Gibraltar,GIB,2005,0,0,0,0,0,0.1363,0,0
Gibraltar,GIB,2006,0,0,0,0,0,0.14194,0,0
Gibraltar,GIB,2007,0,0,0,0,0,0.1457,0,0
Gibraltar,GIB,2008,0,0,0,0,0,0.15604,0,0
Gibraltar,GIB,2009,0,0,0,0,0,0.16356,0,0
Gibraltar,GIB,2010,0,0,0,0,0,0.16638,0,0
Gibraltar,GIB,2011,0,0,0,0,0,0.16074,0,0
Gibraltar,GIB,2012,0,0,0,0,0,0.16544,0,0
Gibraltar,GIB,2013,0,0,0,0,0,0.17766,0,0
Gibraltar,GIB,2014,0,0,0,0,0,0.18612,0,0
Gibraltar,GIB,2015,0,0,0,0,0,0.21056,0,0
Gibraltar,GIB,2016,0,0,0,0,0,0.20116,0,0
Gibraltar,GIB,2017,0,0,0,0,0,0.1692,0,0
Gibraltar,GIB,2018,0,0,0,0,0,0.2021,0,0
Gibraltar,GIB,2019,0,0,0,0,0,0.19928,0,0
Greece,GRC,2000,34.313,5.92,3.69299999999999,0,0,9.048,0.451,0
Greece,GRC,2001,35.431,6.133,2.097,0.079,0,8.58,0.756,0
Greece,GRC,2002,34.566,7.061,2.8,0.126,0,8.741,0.651,0
Greece,GRC,2003,35.17,8.024,4.766,0.105,0,8.819,1.021,0
Greece,GRC,2004,35.38,8.991,4.67207799999999,0.124163,0.000775,8.524,1.120765,0
Greece,GRC,2005,35.543,8.171,5.017497,0.121519999999999,0.000953,9.306716,1.266452,0
Greece,GRC,2006,32.264,10.61,5.86484899999999,0.114124999999999,0.001386,9.626,1.699353,0
Greece,GRC,2007,34.676,14.165,2.59142199999999,0.184,0.00141999999999999,9.276,1.818,0
Greece,GRC,2008,33.356,13.797,3.31228799999999,0.191356,0.005236,10.009,2.242,0
Greece,GRC,2009,34.188,11.023,5.374457,0.217572,0.05,7.698,2.543,0
Greece,GRC,2010,30.797,9.848,7.46,0.19,0.157748,6.2,2.713937,0
Greece,GRC,2011,31.063,14.069,4.01121799999999,0.206815,0.610310999999999,5.897,3.31522699999999,0
Greece,GRC,2012,31.119,13.476,4.402649,0.204293999999999,1.693986,6.025,3.850157,0
Greece,GRC,2013,26.406,10.876,6.34588699999999,0.216409,3.648101,5.483,4.139136,0
Greece,GRC,2014,25.746,6.79,4.476169,0.219661,3.791885,5.63,3.688575,0
Greece,GRC,2015,22.107,9.09,6.09832,0.231426,3.899636,5.775,4.621019,0
Greece,GRC,2016,18.883,14.973,5.543093,0.27423,3.929716,5.667,5.145896,0
Greece,GRC,2017,18.765,17.127831,3.962547,0.310027999999999,3.991477,5.49496,5.53698699999999,0
Greece,GRC,2018,17.1851549999999,14.085467,5.743448,0.31407,3.790652,5.827281,6.300259,0
Greece,GRC,2019,12.2188163019999,16.153898453,4.276328056,0.31407,3.976093562,5.827281,7.240075364,0
Greece,GRC,2020,7.39007119999999,17.760469398,3.78694093899999,0.31407,4.353978802,5.827281,8.900746175,0
Greece,GRC,1985,,,2.805,0,0,,0,0
Greece,GRC,1986,,,3.235,0,0,,0,0
Greece,GRC,1987,,,2.78,0,0,,0.001,0
Greece,GRC,1988,,,2.366,0,0,,0.001,0
Greece,GRC,1989,,,1.9,0,0,,0.001,0
Greece,GRC,1990,,,1.7690000000000001,0,0,,0.002,0
Greece,GRC,1991,,,3.0989999999999998,0,0,,0.002,0
Greece,GRC,1992,,,2.2030000000000003,0.001,0,,0.008,0
Greece,GRC,1993,,,2.282,0.001,0,,0.047,0
Greece,GRC,1994,,,2.5989999999999998,0.001,0,,0.037000000000000005,0
Greece,GRC,1995,,,3.529,0.001,0,,0.034,0
Greece,GRC,1996,,,4.348,0,0,,0.036000000000000004,0
Greece,GRC,1997,,,3.8819999999999997,0,0,,0.037000000000000005,0
Greece,GRC,1998,,,3.717,0,0,,0.073,0
Greece,GRC,1999,,,4.592,0.001,0,,0.162,0
Greenland,GRL,2000,0,0,0.171,0,0,0.25,0,0
Greenland,GRL,2001,0,0,0.158,0,0,0.23,0,0
Greenland,GRL,2002,0,0,0.182,0,0,0.2,0,0
Greenland,GRL,2003,0,0,0.18,0,0,0.15,0,0
Greenland,GRL,2004,0,0,0.192,0,0,0.14382,0,0
Greenland,GRL,2005,0,0,0.203,0,0,0.14664,0,0
Greenland,GRL,2006,0,0,0.196,0,0,0.18612,0,0
Greenland,GRL,2007,0,0,0.204,0,0,0.18424,0,0
Greenland,GRL,2008,0,0,0.202,0,0,0.19834,0,0
Greenland,GRL,2009,0,0,0.265,0,0,0.1598,0,0
Greenland,GRL,2010,0,0,0.293,0,0,0.12126,0,0
Greenland,GRL,2011,0,0,0.335,0,0,0.11562,0,0
Greenland,GRL,2012,0,0,0.342,0,0,0.09682,0,0
Greenland,GRL,2013,0,0,0.374,0,0,0.07614,0,0
Greenland,GRL,2014,0,0,0.392,0,0,0.08366,0,0
Greenland,GRL,2015,0,0,0.419,0,0,0.09118,0,0
Greenland,GRL,2016,0,0,0.397,0,0,0.08366,0,0
Greenland,GRL,2017,0,0,0.384,0,0,0.08366,0,0
Greenland,GRL,2018,0,0,0.41382,0,0,0.0987,0,0
Greenland,GRL,2019,0,0,0.412093333333333,0,0,0.101206666666666,0,0
Grenada,GRD,2000,0,0,0,0,0,0.131,0,0
Grenada,GRD,2001,0,0,0,0,0,0.143,0,0
Grenada,GRD,2002,0,0,0,0,0,0.149019,0,0
Grenada,GRD,2003,0,0,0,0,0,0.159214,0,0
Grenada,GRD,2004,0,0,0,0,0,0.15,0,0
Grenada,GRD,2005,0,0,0,0,0,0.147307,0,0
Grenada,GRD,2006,0,0,0,0,0,0.167162,0,0
Grenada,GRD,2007,0,0,0,0,0.0001,0.178665,0,0
Grenada,GRD,2008,0,0,0,0,0.0001,0.189825,0,0
Grenada,GRD,2009,0,0,0,0,0.0001,0.195389,0,0
Grenada,GRD,2010,0,0,0,0,0.0001,0.201404,0.002,0
Grenada,GRD,2011,0,0,0,0,0.0001,0.197,0.003,0
Grenada,GRD,2012,0,0,0,0,0.0001,0.193,0.003,0
Grenada,GRD,2013,0,0,0,0,0.0001,0.191,0.003,0
Grenada,GRD,2014,0,0,0,0,0.000941,0.194,0.006,0
Grenada,GRD,2015,0,0,0,0,0.001338,0.193,0.0002,0
Grenada,GRD,2016,0,0,0,0,0.002313,0.203,0.0002,0
Grenada,GRD,2017,0,0,0,0,0.003085,0.207,0.0002,0
Grenada,GRD,2018,0,0,0,0,0.003295,0.214,0.0002,0
Grenada,GRD,2019,0,0,0,0,0.003295,0.221,0.0002,0
Guadeloupe,GLP,2000,0,0,0,0.106,0,1.147,0.02,0
Guadeloupe,GLP,2001,0,0,0,0.088,0,1.152,0.02,0
Guadeloupe,GLP,2002,0,0,0,0.098,0,1.09,0.03,0
Guadeloupe,GLP,2003,0,0,0,0.164,0,1.095,0.05,0
Guadeloupe,GLP,2004,0,0,0,0.184,0,1.329,0.05,0
Guadeloupe,GLP,2005,0,0,0,0.168,0,1.355,0.05,0
Guadeloupe,GLP,2006,0,0,0,0.174,0,1.416,0.05,0
Guadeloupe,GLP,2007,0,0,0,0.175,0.002,1.489,0.05,0
Guadeloupe,GLP,2008,0,0,0,0.158,0.003,1.488,0.05,0
Guadeloupe,GLP,2009,0,0,0,0.164,0.005,1.46,0.05,0
Guadeloupe,GLP,2010,0,0,0,0.161,0.017,1.46,0.04,0
Guadeloupe,GLP,2011,0,0,0,0.155,0.033,1.462,0.045,0
Guadeloupe,GLP,2012,0,0,0,0.062,0.092,1.43,0.05,0
Guadeloupe,GLP,2013,0,0,0,0.046,0.099,1.385,0.057,0
Guadeloupe,GLP,2014,0,0,0,0.06,0.102726,1.386,0.055,0
Guadeloupe,GLP,2015,0,0,0,0.056,0.101465,1.432,0.052,0
Guadeloupe,GLP,2016,0,0,0,0.05,0.093794,1.435,0.053,0
Guadeloupe,GLP,2017,0,0,0,0.066,0.092462,1.44,0.051,0
Guadeloupe,GLP,2018,0,0,0,0.067509,0.094836,1.445,0.0524,0
Guadeloupe,GLP,2019,0,0,0,0.0713453333333333,0.1,1.44933333333333,0.0524,0
Guam,GUM,2000,0,0,0,0,0,1.8497605,0,0
Guam,GUM,2001,0,0,0,0,0,1.85,0,0
Guam,GUM,2002,0,0,0,0,0,1.633,0,0
Guam,GUM,2003,0,0,0,0,0,1.684,0,0
Guam,GUM,2004,0,0,0,0,0,1.775,0,0
Guam,GUM,2005,0,0,0,0,0,1.793,0,0
Guam,GUM,2006,0,0,0,0,0,1.789384,0,0
Guam,GUM,2007,0,0,0,0,0,1.767374,0,0
Guam,GUM,2008,0,0,0,0,0,1.764301,0,0
Guam,GUM,2009,0,0,0,0,0.0001,1.755,0,0
Guam,GUM,2010,0,0,0,0,0.0002,1.758,0,0
Guam,GUM,2011,0,0,0,0,0.0002,1.734,0,0
Guam,GUM,2012,0,0,0,0,0.0006,1.684,0,0
Guam,GUM,2013,0,0,0,0,0.002,1.672,0,0
Guam,GUM,2014,0,0,0,0,0.002618,1.623,0,0
Guam,GUM,2015,0,0,0,0,0.03088,1.623,0,0
Guam,GUM,2016,0,0,0,0,0.066343,1.656,0,0
Guam,GUM,2017,0,0,0,0,0.059632,1.697,0,0
Guam,GUM,2018,0,0,0,0,0.067962,1.656,0,0
Guam,GUM,2019,0,0,0,0,0.068,1.66699999999999,0,0
Guatemala,GTM,2000,0,0,2.49678,0.786,0,2.7448,0,0
Guatemala,GTM,2001,0.463200721349621,0,2.178,0.786,0,2.40097927865037,0,0
Guatemala,GTM,2002,0.548331146015125,0,1.9305,0.821,0,2.84224885398487,0,0
Guatemala,GTM,2003,0.545290773705642,0,2.647,1.63,0,2.82648922629435,0,0
Guatemala,GTM,2004,0.409460047983548,0,2.539,1.63,0,2.16895995201645,0,0
Guatemala,GTM,2005,0.630923112075859,0,2.91,1.408,0,3.34207688792414,0,0
Guatemala,GTM,2006,0.585664343653604,0,3.27,1.336,0,3.10233565634639,0,0
Guatemala,GTM,2007,0.684598423397692,0,3.001,1.71,0,3.6264015766023,0,0
Guatemala,GTM,2008,0.546841085271317,0,3.638,1.156,0,3.10715891472868,0,0
Guatemala,GTM,2009,0.615080443332141,0,2.913,1.3940000000000001,0,3.71291955666785,0,0
Guatemala,GTM,2010,0.429490436181623,0,3.811,1.8170000000000002,0.0008,2.59260956381837,0,0
Guatemala,GTM,2011,0.436704272434751,0,4.132,1.7309999999999999,0.0008,2.63615572756524,0,0
Guatemala,GTM,2012,0.436971451555237,0,4.463,1.959,0.002,2.63776854844476,0,0
Guatemala,GTM,2013,0.649618372441338,0,4.648,2.342,0.004,2.57646162755866,0,0
Guatemala,GTM,2014,0.741560729531698,0,4.84,2.545,0.007,2.6790992704683,0,0
Guatemala,GTM,2015,1.00036318254221,0,3.872,2.59,0.15,3.61409681745778,0.1073,0
Guatemala,GTM,2016,1.02012998407136,0,3.992,2.954,0.193,3.68551001592863,0.215,0
Guatemala,GTM,2017,1.33810051427102,0,5.80635,2.761,0.199,2.29969948572897,0.218,0
Guatemala,GTM,2018,1.85501531241964,0,5.25789,2.876,0.205,3.18808468758035,0.32,0
Guatemala,GTM,2019,2.02858804062741,0,4.43817,3.0660000000000003,0.229,3.48639195937258,0.331,0
Guinea,GIN,2000,0,0,0.406,0,0,0.337,0,0
Guinea,GIN,2001,0,0,0.546,0,0,0.387,0,0
Guinea,GIN,2002,0,0,0.589,0,0,0.395,0,0
Guinea,GIN,2003,0,0,0.396,0,0,0.469,0,0
Guinea,GIN,2004,0,0,0.549,0,0,0.393,0,0
Guinea,GIN,2005,0,0,0.489,0,0,0.392,0,0
Guinea,GIN,2006,0,0,0.456,0,0,0.387,0,0
Guinea,GIN,2007,0,0,0.533,0,0,0.409,0,0
Guinea,GIN,2008,0,0,0.524,0,0,0.443,0,0
Guinea,GIN,2009,0,0,0.517,0,0.0009,0.445,0,0
Guinea,GIN,2010,0,0,0.482,0,0.0009,0.437,0,0
Guinea,GIN,2011,0,0,0.413,0,0.0009,0.436,0,0
Guinea,GIN,2012,0,0,0.486,0,0.0009,0.22,0,0
Guinea,GIN,2013,0,0,0.477,0,0.005,0.162,0,0
Guinea,GIN,2014,0,0,0.422,0,0.005,0.269,0,0
Guinea,GIN,2015,0,0,0.881,0,0.021,0.697,0,0
Guinea,GIN,2016,0,0,1.08384,0,0.021,1.128,0,0
Guinea,GIN,2017,0,0,1.212053,0,0.021,1.246,0,0
Guinea,GIN,2018,0,0,0.741024,0,0.021,1.37,0,0
Guinea,GIN,2019,0,0,0.694365333333333,0,0.021,1.59433333333333,0,0
Guinea-Bissau,GNB,2000,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2001,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2002,0,0,0,0,0,0.02,0,0
Guinea-Bissau,GNB,2003,0,0,0,0,0,0.02,0,0
Guinea-Bissau,GNB,2004,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2005,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2006,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2007,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2008,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2009,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2010,0,0,0,0,0,0.03,0,0
Guinea-Bissau,GNB,2011,0,0,0,0,0,0.031,0,0
Guinea-Bissau,GNB,2012,0,0,0,0,0,0.032,0,0
Guinea-Bissau,GNB,2013,0,0,0,0,0,0.033,0,0
Guinea-Bissau,GNB,2014,0,0,0,0,0.0003,0.033,0,0
Guinea-Bissau,GNB,2015,0,0,0,0,0.001,0.034,0,0
Guinea-Bissau,GNB,2016,0,0,0,0,0.001,0.035,0,0
Guinea-Bissau,GNB,2017,0,0,0,0,0.001,0.037,0,0
Guinea-Bissau,GNB,2018,0,0,0,0,0.002,0.04,0,0
Guinea-Bissau,GNB,2019,0,0,0,0,0.002,0.042,0,0
Guyana,GUY,2000,0,0,0,0.041,0,0.836,0,0
Guyana,GUY,2001,0,0,0,0.047,0,0.863,0,0
Guyana,GUY,2002,0,0,0,0.056,0,0.858,0,0
Guyana,GUY,2003,0,0,0,0.051,0,0.771,0,0
Guyana,GUY,2004,0,0,0,0.056,0,0.802,0,0
Guyana,GUY,2005,0,0,0,0.045,0.0002,0.605,0,0
Guyana,GUY,2006,0,0,0,0.045,0.0003,0.624,0,0
Guyana,GUY,2007,0,0,0,0.047,0.0004,0.657,0,0
Guyana,GUY,2008,0,0,0,0.045,0.0004,0.665,0,0
Guyana,GUY,2009,0,0,0,0.045,0.0005,0.68,0,0
Guyana,GUY,2010,0,0,0,0.01,0.000248,0.815,0,0
Guyana,GUY,2011,0,0,0,0.012,0.001333,0.855,0,0
Guyana,GUY,2012,0,0,0,0.018,0.001406,0.885,0,0
Guyana,GUY,2013,0,0,0,0.021,0.001489,0.904,0,0
Guyana,GUY,2014,0,0,0,0.02,0.001553,0.92,0,0
Guyana,GUY,2015,0,0,0,0.026,0.002177,0.976,0.0004,0
Guyana,GUY,2016,0,0,0,0.019,0.002805,1.016,0.0004,0
Guyana,GUY,2017,0,0,0,0.014,0.004947,1.057,0.0004,0
Guyana,GUY,2018,0,0,0,0.01,0.008525,1.067,0.0004,0
Guyana,GUY,2019,0,0,0,0.00466666666666666,0.008525,1.09733333333333,0.0004,0
Haiti,HTI,2000,0,0,0.28,0,0,0.24816,0,0
Haiti,HTI,2001,0,0,0.28,0,0,0.29234,0,0
Haiti,HTI,2002,0,0,0.257,0,0,0.26978,0,0
Haiti,HTI,2003,0,0,0.252,0,0,0.2632,0,0
Haiti,HTI,2004,0,0,0.257,0,0,0.26978,0,0
Haiti,HTI,2005,0,0,0.262,0,0,0.27354,0,0
Haiti,HTI,2006,0,0,0.268,0,0,0.28106,0,0
Haiti,HTI,2007,0,0,0.152,0,0,0.29516,0,0
Haiti,HTI,2008,0,0,0.179,0,0,0.2867,0,0
Haiti,HTI,2009,0,0,0.205,0,0,0.48316,0,0
Haiti,HTI,2010,0,0,0.175,0,0.0009,0.3854,0,0
Haiti,HTI,2011,0,0,0.12,0,0.0009,0.53204,0,0
Haiti,HTI,2012,0,0,0.219,0,0.002,0.82626,0,0
Haiti,HTI,2013,0,0,0.14,0,0.002,0.85916,0,0
Haiti,HTI,2014,0,0,0.089,0,0.002,0.88642,0,0
Haiti,HTI,2015,0,0,0.08217,0,0.003,0.8977,0,0
Haiti,HTI,2016,0,0,0.07029,0,0.001,0.95222,0,0
Haiti,HTI,2017,0,0,0.12573,0,0.001,0.87232,0,0
Haiti,HTI,2018,0,0,0.19503,0,0.001,0.79712,0,0
Haiti,HTI,2019,0,0,0.23265,0,0.001,0.763593333333333,0,0
Honduras,HND,2000,0,0.0619178158975598,2.237,0.001,0,1.24562218410244,0,0
Honduras,HND,2001,0,0.0877354530079729,1.885,0.009,0,1.76500454699202,0,0
Honduras,HND,2002,0,0.109724957719255,1.595,0.015,0,2.20737504228074,0,0
Honduras,HND,2003,0,0.122811828944189,1.724,0.036,0,2.47064817105581,0,0
Honduras,HND,2004,0,0.151478308770234,1.387,0.074,0,3.04734169122976,0,0
Honduras,HND,2005,0,0.167255858903116,1.701,0.159,0,3.36474414109688,0,0
Honduras,HND,2006,0,0.168155593138439,2.049,0.142,0,3.38284440686156,0,0
Honduras,HND,2007,0,0.175969074655713,2.192,0.145,0,3.54003092534428,0,0
Honduras,HND,2008,0,0.180751872432954,2.268,0.197,0,3.63624812756704,0,0
Honduras,HND,2009,0,0.162899251026818,2.769,0.168,0,3.27710074897318,0,0
Honduras,HND,2010,0,0.157443073206088,3.049,0.446,0,3.16733692679391,0,0
Honduras,HND,2011,0,0.185797960860111,2.787,0.534,0,3.73776203913988,0.12,0
